event,site,date,white,black,result,eco,total_moves,sacrifices,king_attacks,open_files_to_king,queen_attack_participation,rook_attack_participation,attacking_piece_concentration,center_control,extended_center_control,space_advantage,piece_activity,coordination,outposts,protected_pieces,rook_on_open_file,queen_on_open_file,tactical_captures,hanging_captures,winning_exchanges,discovered_checks,double_checks,material_winning_combinations,tactical_capture_rate,hanging_capture_rate,winning_exchange_rate,double_check_rate,discovered_check_rate,AggressiveScore,PositionalScore,Label
,Manchester (England),1935.??.??,Bancroft H,Capablanca Jose Raul (CUB),0-1,C73,74,0.0,0.36486486486486486,0.0,4.283783783783784,1.3108108108108107,0.36486486486486486,2.972972972972973,9.85135135135135,7.905405405405405,11.928576641076639,9.18918918918919,0.0,9.18918918918919,0.013513513513513514,0.20270270270270271,10,8,2,0,0,0,0.1351,0.1081,0.027,0.0,0.0,43.99,56.01,Positional
,Manchester (England),1935.??.??,Eva / Allies,Capablanca Jose Raul (CUB),0-1,D06,69,0.0,0.855072463768116,0.391304347826087,4.405797101449275,1.2463768115942029,0.855072463768116,3.072463768115942,10.826086956521738,9.26086956521739,13.593159215985303,10.53623188405797,0.0,10.53623188405797,0.4782608695652174,0.3188405797101449,9,5,2,0,0,0,0.1304,0.0725,0.029,0.0,0.0,38.57,61.43,Positional
It,Margate (England),1935.??.??,Capablanca Jose Raul (CUB),Fairhurst William A (SCO),1/2-1/2,E39,63,0.0,0.14285714285714285,0.31746031746031744,0.9682539682539683,1.8412698412698412,0.14285714285714285,2.8095238095238093,9.047619047619047,6.190476190476191,10.759819853867471,8.26984126984127,0.0,8.26984126984127,0.3492063492063492,0.1111111111111111,14,7,2,0,0,1,0.2222,0.1111,0.0317,0.0,0.0,48.18,51.82,Positional
It,Margate (England),1935.??.??,Capablanca Jose Raul (CUB),Reilly Brian Patrick,1-0,D62,69,0.0,0.7246376811594203,0.0,4.405797101449275,0.2898550724637681,0.7246376811594203,2.449275362318841,9.855072463768115,9.08695652173913,11.888468053685449,8.826086956521738,0.10144927536231885,8.826086956521738,0.13043478260869565,0.11594202898550725,13,8,3,0,0,1,0.1884,0.1159,0.0435,0.0,0.0,48.42,51.58,Positional
It,Margate (England),1935.??.??,Capablanca Jose Raul (CUB),Thomas George A (ENG),1-0,E16,67,0.0,0.3283582089552239,0.08955223880597014,3.328358208955224,1.1343283582089552,0.3283582089552239,3.1343283582089554,10.746268656716419,7.985074626865671,14.204438389139883,11.552238805970148,0.0,11.552238805970148,0.3283582089552239,0.014925373134328358,9,6,0,0,0,0,0.1343,0.0896,0.0,0.0,0.0,34.73,65.27,Positional
It,Margate (England),1935.??.??,Reshevsky Samuel H (USA),Capablanca Jose Raul (CUB),1-0,D35,111,0.0,0.2972972972972973,0.05405405405405406,2.5585585585585586,2.2432432432432434,0.24324324324324326,3.2882882882882885,10.612612612612613,9.08108108108108,13.693932443932443,10.27927927927928,0.018018018018018018,10.27927927927928,0.17117117117117117,0.08108108108108109,10,6,0,0,0,0,0.0901,0.0541,0.0,0.0,0.0,36.54,63.46,Positional
It,Moscow (Russia),1935.??.??,Capablanca Jose Raul (CUB),Bohatirchuk Fedor P (UKR),1/2-1/2,D31,158,0.0,0.8227848101265823,0.18354430379746836,2.329113924050633,0.8481012658227848,0.569620253164557,3.0632911392405062,10.050632911392405,7.879746835443038,10.741024394030722,7.829113924050633,0.012658227848101266,7.829113924050633,0.189873417721519,0.21518987341772153,18,8,2,0,0,1,0.1139,0.0506,0.0127,0.0,0.0,52.74,47.26,Aggressive
It,Moscow (Russia),1935.??.??,Capablanca Jose Raul (CUB),Botvinnik Mikhail M (RUS),1/2-1/2,D90,48,0.0,0.2708333333333333,0.0,1.3541666666666667,1.1041666666666667,0.2708333333333333,2.625,9.166666666666666,5.875,13.33505106005106,10.458333333333334,0.0,10.458333333333334,0.22916666666666666,0.020833333333333332,15,6,3,0,0,1,0.3125,0.125,0.0625,0.0,0.0,46.6,53.4,Positional
It,Moscow (Russia),1935.??.??,Capablanca Jose Raul (CUB),Goglidze Victor (GEO),1/2-1/2,D60,66,0.0,0.4393939393939394,0.12121212121212122,1.4242424242424243,0.6818181818181818,0.36363636363636365,2.5303030303030303,9.56060606060606,7.2272727272727275,12.25540377131286,9.621212121212121,0.0,9.621212121212121,0.2878787878787879,0.18181818181818182,14,9,2,0,0,1,0.2121,0.1364,0.0303,0.0,0.0,46.89,53.11,Positional
It,Moscow (Russia),1935.??.??,Capablanca Jose Raul (CUB),Kan Ilya A (RUS),1-0,D67,103,0.0,0.7087378640776699,0.34951456310679613,1.8932038834951457,2.1650485436893203,0.4854368932038835,2.7572815533980584,10.553398058252426,8.339805825242719,13.029082837335261,9.893203883495145,0.02912621359223301,9.893203883495145,0.5339805825242718,0.019417475728155338,10,8,3,0,0,1,0.0971,0.0777,0.0291,0.0,0.0,42.61,57.39,Positional
It,Moscow (Russia),1935.??.??,Capablanca Jose Raul (CUB),Levenfish Grigori Y (RUS),1-0,D49,51,0.0,0.5490196078431373,0.0,1.7647058823529411,0.39215686274509803,0.5490196078431373,2.7058823529411766,9.784313725490197,7.882352941176471,13.78298449916097,11.0,0.0,11.0,0.0392156862745098,0.0,8,4,3,0,0,0,0.1569,0.0784,0.0588,0.0,0.0,34.34,65.66,Positional
It,Moscow (Russia),1935.??.??,Capablanca Jose Raul (CUB),Lilienthal Andor (HUN),1/2-1/2,D94,56,0.0,0.07142857142857142,0.0,0.625,0.6607142857142857,0.07142857142857142,2.982142857142857,9.464285714285714,5.982142857142857,13.901706924028357,11.571428571428571,0.07142857142857142,11.571428571428571,0.14285714285714285,0.0,13,6,2,0,0,1,0.2321,0.1071,0.0357,0.0,0.0,40.58,59.42,Positional
It,Moscow (Russia),1935.??.??,Capablanca Jose Raul (CUB),Menchik Vera,1-0,E85,63,0.0,0.36507936507936506,0.0,0.49206349206349204,0.07936507936507936,0.23809523809523808,2.7301587301587302,10.158730158730158,6.873015873015873,15.498424326995757,13.333333333333334,0.0,13.333333333333334,0.015873015873015872,0.0,3,1,0,0,0,0,0.0476,0.0159,0.0,0.0,0.0,12.51,87.49,Positional
It,Moscow (Russia),1935.??.??,Capablanca Jose Raul (CUB),Rabinovich Ilya L (RUS),1/2-1/2,D20,21,0.0,0.14285714285714285,0.5714285714285714,0.3333333333333333,0.19047619047619047,0.14285714285714285,2.142857142857143,9.047619047619047,5.904761904761905,13.66685853828711,11.80952380952381,0.0,11.80952380952381,0.09523809523809523,0.047619047619047616,3,3,0,0,0,0,0.1429,0.1429,0.0,0.0,0.0,16.22,83.78,Positional
It,Moscow (Russia),1935.??.??,Capablanca Jose Raul (CUB),Ragozin Viacheslav V (RUS),1-0,E27,97,0.0,0.26804123711340205,0.010309278350515464,0.8865979381443299,1.0,0.041237113402061855,2.7216494845360826,10.31958762886598,8.29896907216495,14.239381065669727,12.082474226804123,0.23711340206185566,12.082474226804123,0.31958762886597936,0.09278350515463918,7,2,2,0,0,0,0.0722,0.0206,0.0206,0.0,0.0,26.77,73.23,Positional
It,Moscow (Russia),1935.??.??,Lasker Emanuel (GER),Capablanca Jose Raul (CUB),1-0,C15,125,0.0,0.712,0.12,3.648,1.704,0.608,2.792,9.44,7.704,10.808854101454097,8.112,0.024,8.112,0.216,0.144,11,6,1,0,0,1,0.088,0.048,0.008,0.0,0.0,45.42,54.58,Positional
It,Moscow (Russia),1935.??.??,Rjumin N (RUS),Capablanca Jose Raul (CUB),1-0,E37,58,0.0,0.5517241379310345,0.05172413793103448,2.5344827586206895,0.1724137931034483,0.5517241379310345,2.8448275862068964,10.724137931034482,8.0,14.101681364612393,11.5,0.22413793103448276,11.5,0.25862068965517243,0.1206896551724138,3,3,0,0,0,0,0.0517,0.0517,0.0,0.0,0.0,20.25,79.75,Positional
,Tarrega (Spain),1935.??.??,Capablanca Jose Raul (CUB),Callejo,1-0,A03,81,0.0,0.18518518518518517,0.20987654320987653,0.49382716049382713,0.8148148148148148,0.18518518518518517,3.234567901234568,9.814814814814815,7.765432098765432,12.00917998325406,9.185185185185185,0.06172839506172839,9.185185185185185,0.20987654320987653,0.012345679012345678,12,7,3,0,0,1,0.1481,0.0864,0.037,0.0,0.0,42.67,57.33,Positional
Moscow,Moscow URS,1935.02.27,Emanuel Lasker,Jose Raul Capablanca,1-0,C15,127,0.0,0.7165354330708661,0.11811023622047244,3.6377952755905514,1.6771653543307086,0.6141732283464567,2.795275590551181,9.472440944881889,7.661417322834645,10.799115866635546,8.094488188976378,0.023622047244094488,8.094488188976378,0.2047244094488189,0.14960629921259844,11,6,1,0,0,1,0.0866,0.0472,0.0079,0.0,0.0,45.42,54.58,Positional
Moscow,Moscow URS,1935.03.14,Jose Raul Capablanca,Grigory Levenfish,1-0,D49,51,0.0,0.5490196078431373,0.0,1.803921568627451,0.39215686274509803,0.5490196078431373,2.7450980392156863,9.843137254901961,7.9411764705882355,13.780370120076002,10.980392156862745,0.0,10.980392156862745,0.0392156862745098,0.0,8,4,3,0,0,0,0.1569,0.0784,0.0588,0.0,0.0,34.33,65.67,Positional
Moscow,Moscow URS,1935.03.06,Jose Raul Capablanca,Ilya Leontievich Rabinovich,1/2-1/2,D20,24,0.0,0.25,0.625,0.2916666666666667,0.3333333333333333,0.25,2.1666666666666665,9.291666666666666,6.375,13.846321733821734,11.916666666666666,0.041666666666666664,11.916666666666666,0.16666666666666666,0.041666666666666664,3,3,0,0,0,0,0.125,0.125,0.0,0.0,0.0,16.46,83.54,Positional
Moscow,Moscow URS,1935.02.28,Jose Raul Capablanca,Fedor Parfenovich Bohatirchuk,1/2-1/2,D31,158,0.0,0.8354430379746836,0.18354430379746836,2.329113924050633,0.8481012658227848,0.569620253164557,3.0569620253164556,10.031645569620252,7.867088607594937,10.727311313861946,7.829113924050633,0.012658227848101266,7.829113924050633,0.189873417721519,0.21518987341772153,18,8,2,0,0,1,0.1139,0.0506,0.0127,0.0,0.0,52.78,47.22,Aggressive
Margate,Margate ENG,1935.04.27,Samuel Reshevsky,Jose Raul Capablanca,1-0,D51,111,0.0,0.2972972972972973,0.05405405405405406,2.5855855855855854,2.2432432432432434,0.24324324324324326,3.2882882882882885,10.612612612612613,9.108108108108109,13.738076588076586,10.333333333333334,0.018018018018018018,10.333333333333334,0.17117117117117117,0.08108108108108109,10,6,0,0,0,0,0.0901,0.0541,0.0,0.0,0.0,36.5,63.5,Positional
It,Hastings (England),1934.??.??,Capablanca Jose Raul (CUB),Botvinnik Mikhail M (RUS),1/2-1/2,A91,80,0.0,0.125,0.0,1.65,0.25,0.125,2.875,10.65,7.2375,15.396453754578761,12.975,0.0,12.975,0.0,0.0,4,1,2,0,0,0,0.05,0.0125,0.025,0.0,0.0,19.7,80.3,Positional
It,Hastings (England),1934.??.??,Capablanca Jose Raul (CUB),Flohr Salomon M (CZE),1/2-1/2,D71,64,0.0,0.359375,0.0,2.625,1.1875,0.359375,3.109375,10.546875,7.546875,13.928191860223112,10.75,0.0,10.75,0.359375,0.140625,10,6,0,0,0,0,0.1562,0.0938,0.0,0.0,0.0,36.32,63.68,Positional
It,Hastings (England),1934.??.??,Capablanca Jose Raul (CUB),Michell Reginald P (ENG),1-0,D52,70,0.0,0.04285714285714286,0.0,1.8428571428571427,0.5142857142857142,0.04285714285714286,2.842857142857143,10.785714285714286,7.442857142857143,14.999840001268574,12.014285714285714,0.02857142857142857,12.014285714285714,0.11428571428571428,0.0,10,6,1,0,0,0,0.1429,0.0857,0.0143,0.0,0.0,34.18,65.82,Positional
It,Hastings (England),1934.??.??,Capablanca Jose Raul (CUB),Milner Barry Philip S (ENG),1-0,E33,102,0.0,0.3333333333333333,0.19607843137254902,0.5882352941176471,3.6176470588235294,0.28431372549019607,2.7941176470588234,9.77450980392157,8.254901960784315,12.108161119925828,9.303921568627452,0.0,9.303921568627452,0.696078431372549,0.0,13,8,2,0,0,1,0.1275,0.0784,0.0196,0.0,0.0,45.63,54.37,Positional
It,Hastings (England),1934.??.??,Capablanca Jose Raul (CUB),Thomas George A (ENG),0-1,D51,106,0.0,0.36792452830188677,0.03773584905660377,1.0943396226415094,3.4716981132075473,0.3490566037735849,2.6320754716981134,9.80188679245283,8.141509433962264,11.731608066985423,8.68867924528302,0.0,8.68867924528302,0.3867924528301887,0.05660377358490566,11,10,2,0,0,1,0.1038,0.0943,0.0189,0.0,0.0,46.03,53.97,Positional
It,Hastings (England),1934.??.??,Lilienthal Andor (HUN),Capablanca Jose Raul (CUB),1-0,E24,52,0.0,0.3076923076923077,0.25,2.173076923076923,0.19230769230769232,0.21153846153846154,2.5961538461538463,9.038461538461538,6.576923076923077,12.097807374249681,9.846153846153847,0.0,9.846153846153847,0.038461538461538464,0.038461538461538464,10,8,5,0,0,1,0.1923,0.1538,0.0962,0.0,0.0,45.18,54.82,Positional
It,Hastings (England),1934.??.??,Menchik Vera,Capablanca Jose Raul (CUB),0-1,E16,110,0.0,0.6727272727272727,0.32727272727272727,1.9727272727272727,1.0818181818181818,0.5363636363636364,2.590909090909091,9.172727272727272,6.618181818181818,10.966532634032635,8.272727272727273,0.045454545454545456,8.272727272727273,0.2545454545454545,0.07272727272727272,14,12,1,0,0,1,0.1273,0.1091,0.0091,0.0,0.0,51.31,48.69,Aggressive
,San Juan (Puerto Rico),1934.??.??,Capablanca Jose Raul (CUB),Cintron Rafael,1-0,B44,51,0.0,0.058823529411764705,0.0,1.9019607843137254,0.29411764705882354,0.058823529411764705,2.843137254901961,9.745098039215685,6.921568627450981,15.161269775975656,12.549019607843137,0.0,12.549019607843137,0.09803921568627451,0.0,5,1,1,0,0,0,0.098,0.0196,0.0196,0.0,0.0,20.98,79.02,Positional
,San Juan (Puerto Rico),1934.??.??,Capablanca Jose Raul (CUB),Gotay P A,1-0,C14,115,0.0,0.8869565217391304,0.3739130434782609,3.4521739130434783,1.4173913043478261,0.6695652173913044,2.6,9.791304347826086,10.42608695652174,10.308977833760444,7.582608695652174,0.0782608695652174,7.582608695652174,0.19130434782608696,0.16521739130434782,11,13,1,0,0,1,0.0957,0.113,0.0087,0.0,0.0,48.88,51.12,Positional
It,Margate (England),1935.??.??,Klein Ernst Ludwig,Capablanca Jose Raul (CUB),1/2-1/2,D17,68,0.0,0.25,0.6323529411764706,0.4852941176470588,1.3529411764705883,0.25,2.8970588235294117,9.808823529411764,6.852941176470588,12.053297601091717,9.191176470588236,0.014705882352941176,9.191176470588236,0.1323529411764706,0.08823529411764706,9,5,3,0,0,1,0.1324,0.0735,0.0441,0.0,0.0,38.34,61.66,Positional
It,Margate (England),1935.??.??,Menchik Vera,Capablanca Jose Raul (CUB),0-1,A00,70,0.0,0.2,0.0,1.2428571428571429,1.0,0.2,2.8142857142857145,9.885714285714286,6.514285714285714,14.468369646226789,11.642857142857142,0.15714285714285714,11.642857142857142,0.2571428571428571,0.1,10,6,2,0,0,0,0.1429,0.0857,0.0286,0.0,0.0,36.59,63.41,Positional
It,Margate (England),1935.??.??,Sergeant Edward,Capablanca Jose Raul (CUB),0-1,C01,74,0.0,0.6621621621621622,0.2972972972972973,0.35135135135135137,0.8918918918918919,0.4594594594594595,2.8513513513513513,9.972972972972974,8.297297297297296,11.86790131790132,9.54054054054054,0.1891891891891892,9.54054054054054,0.21621621621621623,0.0,11,5,2,0,0,1,0.1486,0.0676,0.027,0.0,0.0,39.19,60.81,Positional
It,Moscow (Russia),1935.??.??,Alatortsev Vladimir A (RUS),Capablanca Jose Raul (CUB),0-1,D53,46,0.0,0.17391304347826086,0.0,1.3695652173913044,1.0434782608695652,0.17391304347826086,2.217391304347826,8.695652173913043,5.478260869565218,13.947844426105297,11.152173913043478,0.021739130434782608,11.152173913043478,0.2391304347826087,0.0,9,5,1,0,0,0,0.1957,0.1087,0.0217,0.0,0.0,35.25,64.75,Positional
It,Moscow (Russia),1935.??.??,Chekhover Vitaly A (RUS),Capablanca Jose Raul (CUB),0-1,E16,106,0.0,0.5,0.0,0.8018867924528302,0.7547169811320755,0.11320754716981132,3.292452830188679,10.056603773584905,6.990566037735849,14.391764838934655,12.264150943396226,0.03773584905660377,12.264150943396226,0.10377358490566038,0.03773584905660377,9,4,2,0,0,0,0.0849,0.0377,0.0189,0.0,0.0,32.33,67.67,Positional
It,Moscow (Russia),1935.??.??,Flohr Salomon M (CZE),Capablanca Jose Raul (CUB),1/2-1/2,D62,104,0.0,1.75,0.7307692307692307,0.4519230769230769,0.11538461538461539,0.9230769230769231,2.7788461538461537,9.221153846153847,5.259615384615385,8.419648780706474,6.221153846153846,0.0,6.221153846153846,0.04807692307692308,0.019230769230769232,13,12,1,0,0,0,0.125,0.1154,0.0096,0.0,0.0,53.78,46.22,Aggressive
It,Moscow (Russia),1935.??.??,Lisitsyn Georgy (RUS),Capablanca Jose Raul (CUB),0-1,A11,132,0.0,0.6439393939393939,0.2878787878787879,4.204545454545454,0.5,0.4696969696969697,2.6363636363636362,9.757575757575758,7.5,11.229230849117213,8.083333333333334,0.03787878787878788,8.083333333333334,0.015151515151515152,0.17424242424242425,13,9,1,0,0,0,0.0985,0.0682,0.0076,0.0,0.0,48.57,51.43,Positional
It,Moscow (Russia),1935.??.??,Pirc Vasja (YUG),Capablanca Jose Raul (CUB),1/2-1/2,A03,56,0.0,0.19642857142857142,0.08928571428571429,1.9464285714285714,0.9285714285714286,0.19642857142857142,2.6607142857142856,10.321428571428571,6.375,14.538952119309263,11.660714285714286,0.03571428571428571,11.660714285714286,0.17857142857142858,0.017857142857142856,11,7,2,0,0,0,0.1964,0.125,0.0357,0.0,0.0,39.28,60.72,Positional
It,Moscow (Russia),1935.??.??,Romanovsky Peter A (RUS),Capablanca Jose Raul (CUB),1/2-1/2,C73,57,0.0,0.14035087719298245,0.0,1.1403508771929824,0.5263157894736842,0.14035087719298245,2.8947368421052633,9.666666666666666,5.701754385964913,13.674079137237033,11.403508771929825,0.0,11.403508771929825,0.05263157894736842,0.0,8,3,3,0,0,1,0.1404,0.0526,0.0526,0.0,0.0,33.18,66.82,Positional
It,Moscow (Russia),1935.??.??,Spielmann Rudolf (AUT),Capablanca Jose Raul (CUB),1/2-1/2,C15,53,0.0,0.05660377358490566,0.0,0.3018867924528302,1.320754716981132,0.05660377358490566,2.2264150943396226,9.30188679245283,6.584905660377358,12.525829830546813,9.754716981132075,0.0,9.754716981132075,0.37735849056603776,0.03773584905660377,13,7,3,0,0,1,0.2453,0.1321,0.0566,0.0,0.0,44.57,55.43,Positional
It,Moscow (Russia),1935.??.??,Stahlberg Gideon (SWE),Capablanca Jose Raul (CUB),1/2-1/2,D61,54,0.0,0.3888888888888889,0.16666666666666666,3.0925925925925926,0.2962962962962963,0.3888888888888889,3.0,10.722222222222221,8.333333333333334,14.214549185382518,11.24074074074074,0.1111111111111111,11.24074074074074,0.25925925925925924,0.12962962962962962,12,7,4,0,0,1,0.2222,0.1296,0.0741,0.0,0.0,42.77,57.23,Positional
Hastings 1934/35,Hastings ENG,1935.01.02,Jose Raul Capablanca,Reginald Pryce Michell,1-0,D52,69,0.0,0.028985507246376812,0.0,1.826086956521739,0.5217391304347826,0.028985507246376812,2.869565217391304,10.81159420289855,7.463768115942029,15.046939131721741,12.08695652173913,0.028985507246376812,12.08695652173913,0.10144927536231885,0.0,10,6,1,0,0,0,0.1449,0.087,0.0145,0.0,0.0,34.05,65.95,Positional
Hastings 1934/35,Hastings ENG,1934.12.31,Jose Raul Capablanca,Philip Stuart Milner-Barry,1-0,E33,101,0.0,0.32673267326732675,0.19801980198019803,0.594059405940594,3.5247524752475248,0.2871287128712871,2.801980198019802,9.811881188118813,8.217821782178218,12.138934992400342,9.386138613861386,0.0,9.386138613861386,0.693069306930693,0.0,13,8,2,0,0,1,0.1287,0.0792,0.0198,0.0,0.0,45.49,54.51,Positional
Moscow,Moscow URS,1935.03.07,Rudolf Spielmann,Jose Raul Capablanca,1/2-1/2,C15,53,0.0,0.05660377358490566,0.0,0.2830188679245283,1.320754716981132,0.05660377358490566,2.2452830188679247,9.320754716981131,6.566037735849057,12.542182031804675,9.773584905660377,0.0,9.773584905660377,0.37735849056603776,0.03773584905660377,13,7,3,0,0,1,0.2453,0.1321,0.0566,0.0,0.0,44.52,55.48,Positional
Moscow,Moscow URS,1935.02.21,Georgy Lisitsin,Jose Raul Capablanca,0-1,A09,132,0.0,0.6439393939393939,0.2878787878787879,4.204545454545454,0.5,0.4696969696969697,2.6363636363636362,9.757575757575758,7.5,11.204724421201695,8.053030303030303,0.03787878787878788,8.053030303030303,0.015151515151515152,0.17424242424242425,13,9,1,0,0,0,0.0985,0.0682,0.0076,0.0,0.0,48.61,51.39,Positional
Margate,Margate ENG,1935.05.02,Ernst Ludwig Klein,Jose Raul Capablanca,1/2-1/2,D17,67,0.0,0.2537313432835821,0.6417910447761194,0.4925373134328358,1.373134328358209,0.2537313432835821,2.8955223880597014,9.791044776119403,6.865671641791045,12.069018460809504,9.194029850746269,0.014925373134328358,9.194029850746269,0.13432835820895522,0.08955223880597014,9,5,3,0,0,1,0.1343,0.0746,0.0448,0.0,0.0,38.37,61.63,Positional
Match,Amsterdam (Netherlands),1931.??.??,Capablanca Jose Raul (CUB),Euwe Max (NED),1/2-1/2,E22,42,0.0,0.07142857142857142,0.0,1.5952380952380953,0.7380952380952381,0.07142857142857142,2.4047619047619047,9.404761904761905,6.761904761904762,13.381036820322535,10.714285714285714,0.0,10.714285714285714,0.23809523809523808,0.023809523809523808,7,3,1,0,0,1,0.1667,0.0714,0.0238,0.0,0.0,29.86,70.14,Positional
Match,Amsterdam (Netherlands),1931.??.??,Capablanca Jose Raul (CUB),Euwe Max (NED),1-0,E35,61,0.0,0.6557377049180327,0.2459016393442623,2.4918032786885247,1.7049180327868851,0.6229508196721312,2.5901639344262297,9.672131147540984,9.0,12.3367330756675,9.475409836065573,0.06557377049180328,9.475409836065573,0.29508196721311475,0.01639344262295082,9,5,3,0,0,2,0.1475,0.082,0.0492,0.0,0.0,40.88,59.12,Positional
Match,Amsterdam (Netherlands),1931.??.??,Capablanca Jose Raul (CUB),Euwe Max (NED),1/2-1/2,D34,117,0.0,0.5982905982905983,0.1111111111111111,6.205128205128205,0.7863247863247863,0.5213675213675214,2.4957264957264957,9.188034188034187,9.555555555555555,10.828779174292,6.871794871794871,0.042735042735042736,6.871794871794871,0.18803418803418803,0.2564102564102564,13,7,1,0,0,0,0.1111,0.0598,0.0085,0.0,0.0,49.49,50.51,Positional
Match,Amsterdam (Netherlands),1931.??.??,Capablanca Jose Raul (CUB),Euwe Max (NED),1-0,D17,69,0.0,0.5217391304347826,0.18840579710144928,1.434782608695652,2.2753623188405796,0.5217391304347826,2.8550724637681157,10.072463768115941,10.27536231884058,13.033284268066875,9.797101449275363,0.07246376811594203,9.797101449275363,0.34782608695652173,0.10144927536231885,9,7,2,0,0,1,0.1304,0.1014,0.029,0.0,0.0,38.44,61.56,Positional
Simultan,Amsterdam (Netherlands),1931.??.??,Capablanca Jose Raul (CUB),Selman J,0-1,C91,100,0.0,1.18,0.74,1.13,4.06,1.1,2.63,9.14,10.76,10.348257020757021,7.71,0.05,7.71,0.46,0.04,9,11,4,0,0,3,0.09,0.11,0.04,0.0,0.0,49.18,50.82,Positional
It,Hastings (England),1931.??.??,Capablanca Jose Raul (CUB),Tylor Theodore (ENG),1-0,D30,67,0.0,0.34328358208955223,0.0,1.2985074626865671,0.373134328358209,0.2835820895522388,2.9402985074626864,10.432835820895523,6.880597014925373,14.089953661595453,11.537313432835822,0.16417910447761194,11.537313432835822,0.0,0.0,10,5,2,0,0,1,0.1493,0.0746,0.0299,0.0,0.0,35.94,64.06,Positional
,New York (USA),1931.??.??,Capablanca Jose Raul (CUB),Burezza S,1-0,D60,67,0.0,0.5671641791044776,0.0,1.0149253731343284,2.208955223880597,0.5223880597014925,2.6417910447761193,9.895522388059701,8.238805970149254,12.860063361182764,9.91044776119403,0.0,9.91044776119403,0.3880597014925373,0.0,11,7,2,0,0,1,0.1642,0.1045,0.0299,0.0,0.0,41.77,58.23,Positional
,New York (USA),1931.??.??,Capablanca Jose Raul (CUB),Dake A,1-0,D17,121,0.0,1.1074380165289257,1.0165289256198347,0.5537190082644629,0.2892561983471074,0.7107438016528925,2.71900826446281,9.206611570247935,8.314049586776859,8.672383768664755,6.1735537190082646,0.05785123966942149,6.1735537190082646,0.10743801652892562,0.0743801652892562,17,12,3,0,0,1,0.1405,0.0992,0.0248,0.0,0.0,56.61,43.39,Aggressive
,New York (USA),1931.??.??,Capablanca Jose Raul (CUB),Fine Reuben (USA),0-1,D53,96,0.0,1.3958333333333333,0.8958333333333334,0.8854166666666666,0.21875,0.71875,2.5104166666666665,8.375,6.104166666666667,8.514823371073373,6.072916666666667,0.010416666666666666,6.072916666666667,0.11458333333333333,0.08333333333333333,19,10,3,0,0,2,0.1979,0.1042,0.0312,0.0,0.0,60.44,39.56,Aggressive
,New York (USA),1931.??.??,Capablanca Jose Raul (CUB),Horowitz Israel A (USA),1-0,A12,117,0.0,0.717948717948718,0.49572649572649574,0.6837606837606838,2.247863247863248,0.5384615384615384,2.700854700854701,9.683760683760683,7.461538461538462,11.410851470466861,8.752136752136753,0.1623931623931624,8.752136752136753,0.41025641025641024,0.017094017094017096,14,8,3,0,0,1,0.1197,0.0684,0.0256,0.0,0.0,48.64,51.36,Positional
,New York (USA),1931.??.??,Capablanca Jose Raul (CUB),Santasiere Anthony Edward,1-0,A06,73,0.0,0.3972602739726027,0.0273972602739726,1.0410958904109588,1.1232876712328768,0.3561643835616438,2.958904109589041,10.013698630136986,6.424657534246576,12.307556028446442,9.493150684931507,0.0,9.493150684931507,0.2328767123287671,0.1232876712328767,13,8,5,0,0,2,0.1781,0.1096,0.0685,0.0,0.0,48.08,51.92,Positional
,New York (USA),1931.??.??,Capablanca Jose Raul (CUB),Totten,1-0,D63,131,0.0,0.5343511450381679,0.5190839694656488,3.1068702290076335,0.3816793893129771,0.3893129770992366,2.33587786259542,9.030534351145038,7.404580152671755,9.829395180731067,7.396946564885496,0.03816793893129771,7.396946564885496,0.19083969465648856,0.2366412213740458,15,15,3,0,0,1,0.1145,0.1145,0.0229,0.0,0.0,56.64,43.36,Aggressive
,New York (USA),1931.??.??,Capablanca Jose Raul (CUB),Turover Isador,1-0,A03,129,0.0,0.8837209302325582,0.4806201550387597,0.18604651162790697,3.4806201550387597,0.49612403100775193,2.1705426356589146,7.728682170542636,7.782945736434108,9.988048084559708,6.434108527131783,0.13178294573643412,6.434108527131783,0.37209302325581395,0.0,17,13,4,0,0,2,0.1318,0.1008,0.031,0.0,0.0,59.56,40.44,Aggressive
Blindfold,Hollywood (USA),1933.??.??,Capablanca Jose Raul (CUB),Bain Mary,0-1,C48,22,0.0,0.2727272727272727,0.0,0.2727272727272727,1.1363636363636365,0.2727272727272727,2.727272727272727,9.181818181818182,6.5,15.265051615051616,13.272727272727273,0.0,13.272727272727273,0.13636363636363635,0.0,3,2,0,0,0,0,0.1364,0.0909,0.0,0.0,0.0,15.22,84.78,Positional
Simultan,Los Angeles (USA),1933.??.??,Capablanca Jose Raul (CUB),Steiner B Sr,1-0,C49,49,0.0,0.9387755102040817,0.2653061224489796,2.816326530612245,1.1020408163265305,0.673469387755102,3.061224489795918,9.46938775510204,7.163265306122449,12.682455129904104,10.571428571428571,0.0,10.571428571428571,0.10204081632653061,0.10204081632653061,10,5,4,0,0,0,0.2041,0.102,0.0816,0.0,0.0,42.28,57.72,Positional
